event_id,event_label,start_jst,end_jst,lat,lon,hours,total_mm,max_mm_h,mean_mm_h,first_ts,last_ts
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.35,138.15,6,63.53859901428223,13.7877,10.589766502380371,2018-07-04 15:00:00,2018-07-04 20:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.35,138.25,6,68.91791820526123,15.0143,11.486319700876871,2018-07-04 15:00:00,2018-07-04 20:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.35,138.35,6,76.44539403915405,16.0837,12.740899006525675,2018-07-04 15:00:00,2018-07-04 20:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.35,138.45,6,80.28354787826538,16.7879,13.38059131304423,2018-07-04 15:00:00,2018-07-04 20:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.35,138.55,7,92.04963397979736,17.4759,13.149947711399623,2018-07-04 15:00:00,2018-07-04 21:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.35,138.65,7,97.26055908203125,18.1609,13.894365583147321,2018-07-04 15:00:00,2018-07-04 21:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.35,138.75,7,95.66010665893555,17.3024,13.665729522705078,2018-07-04 15:00:00,2018-07-04 21:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.35,138.85,8,99.61356925964355,16.9958,12.451696157455444,2018-07-04 15:00:00,2018-07-04 22:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.35,138.95,8,98.3668360710144,16.2291,12.2958545088768,2018-07-04 15:00:00,2018-07-04 22:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.35,139.05,8,94.2300853729248,15.0942,11.7787606716156,2018-07-04 15:00:00,2018-07-04 22:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.35,139.15,7,82.56696367263794,14.4879,11.795280524662562,2018-07-04 15:00:00,2018-07-04 22:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.35,139.25,6,73.13536167144775,14.4423,12.189226945241293,2018-07-04 15:00:00,2018-07-04 20:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.35,139.35,6,70.12806224822998,13.9807,11.688010374704996,2018-07-04 15:00:00,2018-07-04 20:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.35,139.45,6,66.03576755523682,13.618,11.005961259206137,2018-07-04 15:00:00,2018-07-04 20:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.35,139.55,6,61.76267147064209,13.1783,10.293778578440348,2018-07-04 15:00:00,2018-07-04 20:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.35,139.65,7,66.36687564849854,12.7057,9.480982235499791,2018-07-04 15:00:00,2018-07-04 21:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.35,139.75,5,42.767438888549805,11.3821,8.553487777709961,2018-07-04 15:00:00,2018-07-04 19:00:00
