event_id,event_label,start_jst,end_jst,lat,lon,hours,total_mm,max_mm_h,mean_mm_h,first_ts,last_ts
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.15,149.45,3,68.70521831512451,46.48,22.901739438374836,2019-10-09 15:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.15,149.55,3,103.80510520935059,81.73,34.601701736450195,2019-10-09 15:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.15,149.65,4,98.91843318939209,61.09,24.729608297348022,2019-10-09 15:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.15,149.75,4,71.0013017654419,27.3329,17.750325441360474,2019-10-09 15:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.05,140.55,3,31.91841697692871,16.0845,10.639472325642904,2019-10-09 16:00:00,2019-10-11 08:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.05,140.65,2,19.58789825439453,11.9679,9.793949127197266,2019-10-09 16:00:00,2019-10-11 08:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.05,149.35,3,35.8560209274292,15.75,11.952006975809732,2019-10-09 15:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.15,149.85,3,38.786864280700684,22.6002,12.92895476023356,2019-10-09 15:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.05,149.45,3,72.56598663330078,50.35,24.18866221110026,2019-10-09 15:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.15,149.95,3,24.174167156219482,8.96135,8.058055718739828,2019-10-09 15:00:00,2019-10-09 19:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.05,149.55,3,106.68609046936035,83.62,35.56203015645345,2019-10-09 15:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.05,148.55,1,7.017627716064453,7.01763,7.017627716064453,2019-10-09 15:00:00,2019-10-09 15:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.05,149.65,3,80.8360366821289,57.21,26.945345560709637,2019-10-09 15:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.05,148.65,1,7.641629695892334,7.64163,7.641629695892334,2019-10-09 15:00:00,2019-10-09 15:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.05,149.75,4,73.95745086669922,31.01,18.489362716674805,2019-10-09 15:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.05,148.75,1,7.8144307136535645,7.81443,7.8144307136535645,2019-10-09 15:00:00,2019-10-09 15:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.05,148.85,1,7.968031406402588,7.96803,7.968031406402588,2019-10-09 15:00:00,2019-10-09 15:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.05,149.85,4,48.53720426559448,16.5228,12.13430106639862,2019-10-09 15:00:00,2019-10-09 19:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.05,148.95,1,8.064031600952148,8.06403,8.064031600952148,2019-10-09 15:00:00,2019-10-09 15:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,31.95,149.35,3,32.63525199890137,14.0,10.878417332967123,2019-10-09 15:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,31.95,149.45,3,62.07831287384033,41.21,20.692770957946777,2019-10-09 15:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.05,149.05,1,8.841634750366211,8.84163,8.841634750366211,2019-10-09 15:00:00,2019-10-09 15:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,31.95,149.55,3,84.15871810913086,61.57,28.052906036376953,2019-10-09 15:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.05,149.15,1,9.014435768127441,9.01444,9.014435768127441,2019-10-09 15:00:00,2019-10-09 15:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,32.05,149.25,2,17.77807092666626,10.4832,8.88903546333313,2019-10-09 15:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,31.95,149.65,3,71.46290969848633,47.76,23.82096989949544,2019-10-09 15:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,31.95,149.75,3,46.52965259552002,25.89,15.509884198506674,2019-10-09 15:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,31.95,149.85,4,53.75333213806152,23.138,13.43833303451538,2019-10-09 15:00:00,2019-10-09 19:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,31.85,149.35,3,31.265953063964844,14.21,10.421984354654947,2019-10-09 15:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,31.85,149.45,3,53.601243019104004,34.45,17.867081006368,2019-10-09 15:00:00,2019-10-09 18:00:00
R1_typhoon19,令和元年台風第19号,2019-10-10 00:00:00,2019-10-14 00:00:00,31.85,149.55,3,66.13145637512207,45.22,22.043818791707356,2019-10-09 15:00:00,2019-10-09 18:00:00
